sofifa_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,pred_labels,name,dribbling,passing,overall,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
226333,-4.3033633831633775,2.744484515673925,-3.290769649866516,-0.39087084195468486,0.6851717256546286,0.753555275663282,0.36447806047826414,-0.04225570902483824,0.8412956096587823,0.0559305278516773,-0.9309019713345713,0.7575298300822995,0.1988347897001512,-0.13875848288128367,-0.6683079280318169,0.2735986605904004,-0.18090687989597556,-0.12579762977589895,0.4085227029204638,0.09851264083472047,-0.4782029602154945,-0.05317059754978159,0.10531946555086415,0.3328790328104692,0.09617619642839143,-0.7598771523990089,0.5752983112562248,-0.0015663215762517465,0.20282315300904138,-0.41458973655334924,0.17528433601575005,-0.2095996361053518,-0.48623128302623747,0.09436064481033185,-0.21944803050696332,-0.08871475856784433,0.09332528287424588,0.03417611608671759,-0.10133453504654247,0.04872345218125785,0.03281193805862789,0.08073246357141146,-0.1372618699166691,-0.027226536362292515,0.024367839829163362,0.017527059295207686,-0.008301217095676479,-0.005891784418681498,0.006331257825535647,12,J. Ertz,75.0,80.0,89,87.0,85.0,73,66,91,87,63,70,56,50,85,82,76,78,65,83,69,76,72,88,85,54,86,86,78,83,62,88,84,89,85,12,11,9,15,13
226359,-5.302587184812347,-3.504902780913891,-3.046545693619612,1.274191143198606,0.18034741367721746,-0.3846123838192242,-0.02996036516204997,0.5017429143800902,-1.0290768914176203,-0.6173288323234623,0.7572768901886369,-0.164913031034953,0.56328706222644,-1.05053085141761,-0.625981690151314,-0.8230027357952752,-0.10294621637330643,0.19782162393194255,0.8343016582979046,0.6478227949023342,-0.23517019747879916,-0.7904849135358972,-0.16128649196127165,-0.26600108481114265,-0.7630977474167938,-0.28216072206641574,0.3101932584934018,-0.19307640742039928,-0.30228866765289014,-0.18037412116214788,0.2657249094898218,0.17024845956759846,-0.08960972168826958,0.7760555005335045,0.2686886196350432,-0.4486331415425258,-0.11346957005996207,0.20415113403988533,-0.2650212659592957,-0.25199902697807086,0.15435665303733065,0.07312360985778057,0.16491897139407194,-0.09672810312366957,-0.042322600165209355,0.021734436633917435,-0.023895697400479345,-0.000643979422910681,0.01873876036028186,7,C. Sinclair,85.0,85.0,89,37.0,80.0,82,91,85,87,87,85,70,76,84,88,71,73,80,77,68,90,76,78,86,87,67,56,88,91,86,95,32,19,16,17,9,7,12,8
227331,-5.108557331641232,-3.605950458095164,-3.4730620329615656,1.369895472020383,0.09498694520419654,-0.13821987136502123,-0.47504342296383656,0.6471453695712588,-0.6654433627876978,2.4311999748258466,-1.5009742300885651,0.576402757982688,-1.2909338940702544,0.5159731780098565,-0.446527998836537,0.02690698950315389,-0.1907811836295497,0.008725401443375243,0.3458947107785608,-0.3349491407431447,0.05343415340128088,-0.594400324857498,-0.3600442186014234,0.04640300244616807,0.4874755792527188,-0.4915695726507064,0.02869640412194627,-0.058281141663193106,-0.23935229554141194,0.006202087091401196,-0.06576885177641716,0.17329692342381783,0.0884318271650309,0.09855638817731449,-0.16906596808475582,0.07209626234660091,-0.16431122157786807,-0.0760089819746298,-0.17030676458124752,0.23695987122958123,-0.08444140092901177,-0.15085877550913068,0.12332279832430659,-0.004966740387465169,0.009335651695615822,-0.0037362673798006867,0.025025216162940324,-0.013627247525202465,-0.01292933439281194,7,E. Le Sommer,84.0,74.0,89,41.0,70.0,60,92,89,83,88,83,81,70,66,87,78,83,81,89,82,91,81,71,74,89,58,33,90,79,85,79,39,36,25,17,9,13,12,14
233748,-5.628510792182262,-3.2006623364448505,-2.6654971817261064,-0.5231935899763893,-0.12390047795369064,-0.5410696653742475,0.09827921203579311,-0.2459987868055526,0.8269963663497648,1.0105279219340848,-0.17487439279845785,1.10160736189094,-0.4055043768322362,-0.5435820603989374,0.02462639566544292,-0.3813474432562976,0.03817657210306978,0.4422067796508053,0.2043559852970762,0.9867571078445204,0.5614582179347668,-0.3095191052447059,0.10742531939289371,-0.07559372862912878,0.13910811012104674,0.5354807739137979,0.004778185022920134,0.04225952617062503,-0.07862573025376553,-0.043481098904281576,0.23209031579166414,0.15476411031925602,-0.035606513193536235,0.055503985283653044,-0.06716462428798907,-0.10572578797172603,-0.1825689215477482,0.11817006425456765,0.06930973442405275,0.19999689908637483,0.052485080960484085,-0.11177127018537272,-0.2965037148452266,0.001527886243868194,-0.04711262891278108,0.007682572063004825,0.005343877823225025,0.017314372763438904,0.007421345074274429,7,L. Martens,89.0,86.0,89,41.0,72.0,89,89,57,87,78,90,87,80,80,89,80,82,86,86,85,84,69,74,74,90,66,45,89,85,79,92,40,38,32,7,9,13,16,16
226177,-1.1969817276969745,5.35932327632139,-2.7548385191236235,1.1143403116511592,-1.0732088155106205,1.3172444534872263,-0.4743109681979557,0.08913224653554994,0.6335962823275291,-0.11608287867175113,-1.4177312377002516,0.20472594713826048,0.9760629080750147,0.7445681440697999,0.2387278007422694,-1.0601341953493386,-0.2403733516972391,-0.4964839638907982,0.21257747968592594,0.13234771843295023,-0.5109175293932874,0.15247823937489596,-0.0323794900734449,0.3948619262522802,0.09801500325308383,0.5777013152811518,0.4735237769494174,0.05215382373992459,-0.375654010608042,0.3706569282864967,0.494291442820717,-0.14770805887396452,-0.16858367235865018,0.09985208873284118,-0.2890785100801911,-0.08491383526742077,0.345078139509504,-0.13624203995331483,-0.11153099935227999,-0.06882851937350978,-0.057887075522753,0.08286239474038735,0.03737764828234647,-0.07017315037360863,0.00907793125514122,0.03294551245585495,0.04111603157912844,-0.020419608567425505,0.0031315115750711634,4,B. Sauerbrunn,63.0,62.0,88,88.0,85.0,65,31,81,78,28,56,41,29,62,68,73,73,51,87,70,47,86,78,87,34,88,88,47,45,57,89,89,88,89,15,12,7,10,11
226302,-5.252036784736975,-2.277427055132135,-3.652305862432776,2.488247287710737,-0.038781868255516744,-1.3568467273590386,-0.12449905908992216,-0.7288417217463327,-0.9934218958071931,1.2904860681651482,0.19805639700818478,-0.2581705915965578,-0.9820391131419092,-0.7148925697373465,-0.6252034202185641,-0.23450709291790217,-0.19010433819170988,0.47153750127159494,0.4064258979587002,-0.653037189854337,0.0983882730607796,-0.4568918779229128,0.7712825445860604,-0.0683431923860785,0.3551212571674306,0.20871100610154217,0.5023007633867576,-0.30602460935709297,0.21195817014908774,-0.3117318857362403,0.359583905454188,-0.011212982548011426,0.26536263285367256,0.4218711644129656,0.199082140521151,-0.08726134430103188,0.16481914218881666,-0.28870232881582,0.11707347738614793,0.30310426932270057,-0.2341253333494893,0.07415222136994086,0.09935030012643009,0.07027976988957584,-0.04922982924887759,0.01594506353442265,-0.018152828966511627,-0.016038104580714255,-0.027437665707790316,7,A. Popp,81.0,77.0,88,48.0,85.0,74,87,90,85,85,83,73,73,67,84,83,81,71,88,70,87,91,82,86,86,84,55,90,74,87,78,35,52,23,12,14,13,7,14
227255,-4.634391610737846,-2.5553962971378135,-1.9724523859377965,-0.8275324359537585,-0.37821111489602843,-0.14149948654839625,-1.5105662430896625,-0.0833984427541388,0.935741471784153,-0.005207869889316655,0.6945842212301166,-0.9363821911114832,1.3288312449715847,2.3114464511048243,-0.04216611112031361,0.6976657427337412,0.08207693554527916,-0.19337239550462493,-0.24832806469053892,0.4595552029060115,-0.46377573236454045,-0.46870936107082756,-0.1476933448259284,0.6754936286210711,0.18918952265590755,-0.15385508482625102,0.3289197482350779,-0.36118392905887475,-0.12114820429268644,-0.1495192706711188,-0.4584278882921156,-0.0340998924831213,-0.08227597324327467,-0.1782512212379411,-0.38203472857699017,-0.29119883291494186,0.2484988331130467,0.0029275470857976983,-0.1268455293727463,0.35248103820018795,-0.00193528498373346,-0.050516519313164164,-0.09677322175782717,-0.07256172455896456,0.05273225157014435,-0.0358832286429731,0.01553511594604312,-0.024902187431928218,-0.017887770179496502,7,F. Kirby,88.0,76.0,88,50.0,62.0,63,90,70,81,80,91,48,60,76,88,90,85,80,86,93,88,74,69,64,85,45,35,88,89,82,76,61,45,39,13,9,12,16,16
227192,-4.888078332083539,-3.065099868531125,-2.0788640647450873,-0.2668184118629534,0.25227240115554905,-1.6944805780389254,2.029232890067114,-1.3082877057731526,-0.9467035938697104,-0.059311117794443424,-1.1063418291892124,-0.9906614169456717,-0.4696241346142032,0.2643406449161537,-0.34822632693993544,0.3816691772347669,-0.6818015399103333,0.34346397601193324,0.16519065518933213,-0.5139523968720179,-0.20920234636597315,-0.5724604847739301,-0.03311824343855393,-0.24031336297461384,-0.15657480744495714,0.03502960733781479,-0.21932773652920096,-0.3096475271507087,-0.11030816774379107,0.03466351654309183,-0.09774471696732756,0.041754466123882825,-0.004514310246250929,-0.11043244377368865,-0.14443778813114533,0.07075394671505202,-0.04368836430306883,0.07992079057051558,0.06536143964452382,-0.19448928786389966,0.027126279548905348,-0.2107153441603786,-0.047007048206356296,0.0021961298091283453,-0.0044561064602132135,-0.0011493648980767063,-0.013899596947570073,-0.0004684224912818895,0.008041017895807532,7,Jenni Hermoso,85.0,80.0,87,47.0,71.0,72,94,78,85,74,88,74,80,82,90,77,78,75,86,64,87,71,75,76,90,54,45,90,81,90,71,43,42,45,13,13,16,13,14
227327,-4.7626465962323525,-0.624639184073878,-1.4550049642201295,-2.3382273127035473,-0.10813891448882731,-3.0520073199294164,0.16065005401677043,0.07436312832371003,-1.1277703612185126,0.8926967147576805,-0.8322173962308599,0.647305359896199,0.4511144324672813,-0.2777323371402624,-0.8817519398490697,1.910020949065455,-0.16214396794314945,-0.017713322227774615,0.13885962751191686,0.6086765556050812,-0.41676507070798013,0.6127413345537949,0.005342097342885008,-0.8123957298487774,0.4229374316717551,-0.031047835985599043,-0.3883941724684176,0.2963263429106999,-0.2973921266417453,-0.36181672906900136,0.22232649983380112,-0.03849805545314118,0.302595399968004,0.2094805050455667,0.11126094699850522,0.02921588306229901,0.08646685509407875,0.053017811491707804,0.09766442303552163,-0.027638918210160082,-0.027609082022134683,-0.18994329563864795,0.055036733536850506,-0.04730881239229772,-0.05153239900355487,-0.020060024090132807,-0.02142854034147687,0.0062914034339308965,-0.003070047702969719,8,S. Däbritz,87.0,83.0,87,69.0,72.0,78,81,46,89,62,89,65,57,85,90,86,79,84,82,73,74,55,85,77,87,47,81,83,85,53,79,61,78,64,13,14,16,11,16
227350,-5.66548649670889,1.6672518186205287,-1.4220764847307898,-2.4265802689794476,-2.249587171223408,0.9358825267726991,1.8679393449425963,-0.3154850185985116,-0.27302637333575724,-0.3520201778869656,-1.062187209919881,-0.30666151791695745,-0.08053124483577072,-0.07791833098553178,-0.38222786696364797,-0.6141666542173271,0.35728566406675044,0.6140047320173246,-0.6739143566972967,0.35060128103716603,0.29022806488231684,-0.647283760819955,-0.27804561847927944,-0.631467753912089,0.33062932609059503,0.30836046996587235,0.14638961610762508,0.858842807404114,0.44271948912278436,0.18607648296443413,-0.3109429641762218,0.03432659174395431,-0.3957899118181834,-0.15881857954136394,0.2033730571635967,0.1443504442244745,0.14416923160961415,-0.04854875385488018,0.17603658150989004,-0.13207799677609303,0.0860725298623598,0.14234870501160216,-0.06699302760911637,-0.04365971719252129,-0.038552986560424676,-0.011999398137661252,0.020297144864740935,0.017542204011318657,0.0021502213770692065,8,A. Majri,87.0,85.0,87,85.0,80.0,92,79,74,88,39,88,84,82,77,87,86,81,83,85,84,55,70,86,77,66,80,85,81,82,58,83,87,87,86,10,16,12,14,10
231432,-5.24051537636438,-1.3401343422419363,-2.9468815374670214,-0.13340616569577235,0.40290841931087273,-0.5553528014240823,-0.38857946823386574,0.5117951560631779,0.29215271725715536,-0.9615282185880127,1.3192002268493688,-0.3349038527882361,1.2599263253695916,0.9535208034541083,0.1362207428533017,0.012750598223751252,-0.6645393405977917,0.1685242722373547,-0.5143904493769644,0.19662054380533464,-0.010180852763756774,0.2683063848230495,0.6056725740195917,0.20217762805491735,-0.20882498700962218,-0.9708530194247925,0.20387987804073038,0.24968619855338442,0.42812298931133597,-0.3602941082483511,-0.0016436016289425488,-0.0984233823574848,0.05344002428068286,0.7618080191735671,0.42330983790727783,-0.2974893516895436,0.11447575422392472,-0.07496614096695149,0.24846929177716168,0.4610142828569211,-0.1261046040822407,0.2734752406125125,0.11892356960468854,0.09584708781893757,0.03600984889632621,0.0024669858154653217,-0.012347422584684615,-0.012645385252866617,-0.0010124691417277903,7,L. Horan,83.0,85.0,87,59.0,76.0,79,86,89,89,80,85,65,73,87,86,80,79,78,87,68,89,73,91,75,88,59,67,89,88,75,76,53,60,26,7,15,13,9,11
245872,-5.310733208674106,-2.583653885749549,-2.516012744298175,-0.6363527926583838,0.48066613738787833,-1.3457253276073706,-0.13076649180638117,-0.5152649772763954,1.29299761353571,1.5119754720441043,1.5253517826843925,0.27848263171916987,0.2149906717919481,0.6024168116010052,0.4840378065027871,-0.5880919998399686,0.045075342686960666,0.20048559826316387,0.28017912984825316,0.17114550036705997,-0.007589826640417674,0.20107608203484972,0.3330195349873905,0.319778105676523,-0.21598585102929693,-0.07115413593891766,0.36772474081406015,0.16671598565701956,-0.17153865034422283,-0.21434056425419265,0.14564118049439395,-0.26237998574531857,-0.022800433521870576,0.20498747895480668,0.10637199279040582,-0.13026047956006115,0.2511910486025516,0.03145463163669817,-0.14799169459999925,0.5003560555063624,0.006100297549109248,0.17118838096252237,0.2374112110387749,0.09179854984953353,0.007254327268144269,0.02426933352409333,0.04163446688001131,0.004563008009500338,-0.0014234849572615212,7,K. Little,86.0,86.0,87,43.0,69.0,84,82,65,88,82,86,77,85,84,89,80,75,80,88,88,87,75,83,62,85,65,45,88,89,85,85,38,46,22,12,5,6,10,6
226327,-4.841022428943632,-2.937820765537878,-1.605043388997822,0.07174166849988516,-0.3787578548612654,1.776810924252961,0.21483187691170652,-1.3090537509521212,-0.5886960827629316,-1.080749333405058,-1.0020682705078001,-0.48057349294016544,0.13879952874843213,0.615811773754683,0.052854217590220506,0.02598094250277419,-0.2538261444881447,-0.030427166188497643,0.6302857489937708,-0.11324132932932433,0.2568389541491642,-0.10942138321211943,0.22893130117963198,0.09493066385749035,0.23856855090021975,-0.16118951176365234,0.10279551838154512,-0.3521417806058853,-0.02648565185538817,0.2407719250202464,0.3223123162910164,0.3614109730710957,0.10038808519591227,0.34866737914485,0.1693255664950174,0.03865614358350879,0.15957171897947184,-0.25086113297365903,-0.11863113818285774,0.147150962156842,-0.08812697844310312,0.24761750141458308,0.15690503944155781,-0.06571720458283085,0.005685488069650982,0.04450772282567,-0.0003979474897200209,0.001270494827552248,0.00015731650500105344,7,C. Press,83.0,76.0,86,45.0,73.0,75,88,84,86,80,86,78,51,71,85,86,84,73,84,75,86,68,81,73,87,62,43,83,71,82,78,42,44,26,15,14,9,11,11
